Acc_X,Acc_Y,Acc_Z,Rot_Z,Millis
0.037,-0.297,-0.966,-0.305,1506758
0.039,-0.299,-0.964,-0.183,1506763
0.039,-0.299,-0.964,-0.183,1506769
0.04,-0.299,-0.959,-0.244,1506774
0.039,-0.299,-0.962,-0.061,1506779
0.039,-0.299,-0.962,-0.244,1506784
0.041,-0.3,-0.962,-0.244,1506790
0.041,-0.3,-0.962,-0.366,1506795
0.042,-0.299,-0.961,-0.244,1506800
0.042,-0.299,-0.961,-0.122,1506805
0.043,-0.298,-0.961,-0.122,1506811
0.043,-0.298,-0.961,-0.061,1506816
0.042,-0.3,-0.961,-0.244,1506821
0.042,-0.3,-0.961,-0.244,1506826
0.043,-0.3,-0.961,-0.183,1506832
0.043,-0.3,-0.961,-0.122,1506837
0.043,-0.299,-0.959,-0.183,1506842
0.043,-0.299,-0.959,-0.183,1506847
0.043,-0.301,-0.961,-0.122,1506853
0.043,-0.301,-0.961,-0.122,1506858
0.043,-0.302,-0.959,-0.366,1506863
0.044,-0.303,-0.958,-0.244,1506868
0.044,-0.303,-0.958,-0.183,1506874
0.044,-0.303,-0.959,-0.305,1506879
0.044,-0.303,-0.959,-0.183,1506884
0.043,-0.302,-0.958,-0.122,1506889
0.043,-0.302,-0.958,-0.305,1506895
0.041,-0.303,-0.96,-0.244,1506900
0.041,-0.303,-0.96,-0.244,1506905
0.041,-0.303,-0.959,-0.122,1506910
0.041,-0.303,-0.959,-0.183,1506916
0.04,-0.302,-0.957,-0.061,1506921
0.04,-0.302,-0.957,-0.061,1506926
0.04,-0.302,-0.956,-0.122,1506931
0.04,-0.302,-0.956,-0.183,1506937
0.039,-0.302,-0.958,-0.122,1506942
0.039,-0.302,-0.958,-0.061,1506947
0.042,-0.304,-0.96,0.0,1506952
0.042,-0.303,-0.958,-0.183,1506958
0.042,-0.303,-0.958,0.0,1506963
0.04,-0.301,-0.958,0.0,1506968
0.04,-0.301,-0.958,0.061,1506973
0.039,-0.301,-0.958,-0.122,1506978
0.039,-0.301,-0.958,-0.305,1506984
0.042,-0.3,-0.962,-0.183,1506989
0.042,-0.3,-0.962,-0.244,1506994
0.041,-0.299,-0.96,-0.061,1506999
0.041,-0.299,-0.96,-0.122,1507005
0.04,-0.297,-0.96,-0.122,1507010
0.04,-0.297,-0.96,-0.183,1507015
0.039,-0.297,-0.962,-0.183,1507020
0.039,-0.297,-0.962,-0.122,1507026
0.038,-0.297,-0.962,-0.183,1507031
0.038,-0.297,-0.962,-0.122,1507036
0.041,-0.296,-0.962,0.0,1507041
0.041,-0.296,-0.962,-0.122,1507047
0.04,-0.296,-0.964,-0.244,1507052
0.039,-0.297,-0.964,-0.183,1507057
0.039,-0.297,-0.964,-0.183,1507062
0.039,-0.295,-0.963,-0.122,1507068
0.039,-0.295,-0.963,-0.183,1507073
0.038,-0.296,-0.962,-0.244,1507078
0.038,-0.296,-0.962,-0.122,1507083
0.039,-0.296,-0.961,-0.122,1507089
0.039,-0.296,-0.961,-0.244,1507094
0.039,-0.296,-0.962,-0.244,1507099
0.039,-0.296,-0.962,-0.122,1507104
0.039,-0.296,-0.964,-0.122,1507110
0.039,-0.296,-0.964,-0.122,1507115
0.038,-0.296,-0.961,-0.122,1507120
0.038,-0.296,-0.961,-0.183,1507125
0.04,-0.298,-0.96,-0.122,1507131
0.04,-0.298,-0.96,-0.366,1507136
0.04,-0.3,-0.962,-0.122,1507141
0.038,-0.298,-0.959,-0.244,1507146
0.038,-0.298,-0.959,-0.244,1507152
0.039,-0.298,-0.96,-0.183,1507157
0.039,-0.298,-0.96,-0.244,1507162
0.038,-0.3,-0.961,-0.244,1507167
0.038,-0.3,-0.961,-0.244,1507173
0.041,-0.302,-0.96,-0.122,1507178
0.041,-0.302,-0.96,-0.244,1507183
0.042,-0.302,-0.96,-0.183,1507188
0.042,-0.302,-0.96,-0.061,1507194
0.04,-0.302,-0.959,-0.061,1507199
0.04,-0.302,-0.959,-0.122,1507204
0.041,-0.303,-0.957,-0.061,1507209
0.041,-0.303,-0.957,-0.122,1507215
