Acc_X,Acc_Y,Acc_Z,Rot_Z,Millis
-0.020, -0.131, 0.997, -0.061, 90391
-0.021, -0.134, 0.998, 0.000, 90408
-0.018, -0.130, 0.993, -0.244, 90424
-0.021, -0.133, 0.998, -0.183, 90449
-0.023, -0.132, 0.994, -0.427, 90466
-0.018, -0.131, 0.994, -0.122, 90483
-0.023, -0.131, 0.994, -0.122, 90511
-0.024, -0.133, 0.997, -0.061, 90526
-0.019, -0.132, 0.996, -0.061, 90542
-0.020, -0.134, 0.993, 0.061, 90570
-0.018, -0.134, 0.996, -0.183, 90585
-0.023, -0.134, 0.996, -0.244, 90600
-0.022, -0.137, 0.996, -0.305, 90615
-0.021, -0.132, 0.996, -0.244, 90642
-0.022, -0.132, 0.997, 0.000, 90658
-0.023, -0.133, 0.994, -0.183, 90673
-0.021, -0.130, 1.001, 0.000, 90700
-0.022, -0.131, 0.992, -0.305, 90717
-0.022, -0.131, 0.995, -0.305, 90734
-0.024, -0.131, 0.996, -0.183, 90760
-0.023, -0.131, 0.993, -0.244, 90777
-0.020, -0.134, 0.996, -0.244, 90793
-0.019, -0.133, 0.995, -0.305, 90822
-0.016, -0.134, 0.995, -0.183, 90839
-0.017, -0.134, 0.999, -0.244, 90869
-0.019, -0.136, 0.997, -0.061, 90885
-0.021, -0.134, 0.995, -0.366, 90901
-0.021, -0.132, 1.000, -0.244, 90930
-0.022, -0.131, 0.998, -0.244, 90946
-0.024, -0.130, 0.995, -0.183, 90964
-0.017, -0.129, 0.995, -0.122, 90989
-0.017, -0.135, 0.997, -0.122, 91005
-0.018, -0.132, 0.999, -0.061, 91023
-0.024, -0.135, 0.996, -0.122, 91051
-0.020, -0.134, 0.997, -0.183, 91068
-0.020, -0.135, 0.994, -0.122, 91085
-0.020, -0.136, 0.996, -0.305, 91115
-0.022, -0.132, 0.996, -0.183, 91130
-0.021, -0.135, 0.993, -0.183, 91146
-0.023, -0.131, 0.996, -0.366, 91172
-0.023, -0.134, 0.996, -0.244, 91189
-0.022, -0.135, 0.995, 0.000, 91206
-0.022, -0.135, 0.998, -0.061, 91236
-0.020, -0.134, 0.998, -0.061, 91253
-0.020, -0.135, 0.994, -0.183, 91270
-0.020, -0.132, 0.994, -0.305, 91296
-0.024, -0.136, 0.998, -0.244, 91312
-0.021, -0.135, 0.998, 0.061, 91328
-0.020, -0.134, 0.995, -0.061, 91360
-0.021, -0.135, 0.998, -0.061, 91377
-0.020, -0.132, 0.996, -0.122, 91394
-0.019, -0.132, 1.000, -0.061, 91424
