Acc_X,Acc_Y,Acc_Z,Rot_Z,Millis
0.013,-0.006,1.003,-0.183,214967
0.015,-0.005,1.003,-0.244,214993
0.013,-0.006,1.002,-0.244,215019
0.014,-0.006,1.002,-0.244,215042
0.013,-0.004,1.002,-0.183,215067
0.014,-0.006,1.001,-0.366,215094
0.014,-0.005,1.0,-0.122,215122
0.016,-0.007,1.003,-0.244,215149
0.013,-0.007,1.003,-0.244,215177
0.015,-0.004,1.003,-0.183,215202
0.013,-0.005,1.001,-0.122,215226
0.014,-0.005,1.002,-0.061,215251
0.015,-0.006,1.003,-0.305,215276
0.014,-0.005,1.003,-0.244,215301
0.013,-0.006,1.002,-0.366,215327
0.015,-0.007,1.002,-0.305,215351
0.015,-0.005,1.003,-0.244,215376
0.015,-0.005,1.003,-0.183,215402
0.015,-0.004,1.002,-0.061,215427
0.015,-0.004,1.003,-0.244,215452
0.014,-0.005,1.001,-0.183,215477
0.015,-0.006,1.002,-0.305,215503
0.015,-0.005,1.002,-0.122,215527
0.015,-0.005,1.003,-0.305,215552
0.013,-0.005,1.002,-0.183,215577
0.015,-0.005,1.002,-0.183,215604
0.015,-0.004,1.003,-0.183,215629
0.014,-0.005,1.003,-0.183,215653
0.013,-0.006,1.001,-0.244,215678
0.013,-0.005,1.002,-0.183,215703
0.014,-0.007,1.003,-0.244,215728
0.015,-0.006,1.001,-0.244,215754
