Acc_X,Acc_Y,Acc_Z,Rot_Z,Millis
-0.001,0.358,0.926,-0.305,2261802
-0.001,0.358,0.926,-0.122,2261806
0.001,0.358,0.927,-0.183,2261810
0.001,0.358,0.927,-0.305,2261814
0.001,0.358,0.927,-0.305,2261818
0.0,0.358,0.928,-0.183,2261822
0.0,0.358,0.928,-0.183,2261825
-0.001,0.359,0.927,-0.183,2261829
-0.001,0.359,0.927,-0.122,2261833
-0.002,0.361,0.929,-0.244,2261837
-0.002,0.361,0.929,-0.244,2261841
-0.002,0.361,0.929,-0.183,2261845
-0.003,0.361,0.926,-0.305,2261849
-0.003,0.361,0.926,-0.183,2261853
-0.003,0.361,0.927,-0.122,2261857
-0.003,0.361,0.927,-0.122,2261861
-0.003,0.361,0.927,-0.061,2261865
-0.004,0.36,0.927,-0.122,2261869
-0.004,0.36,0.927,-0.122,2261873
-0.002,0.361,0.926,-0.122,2261877
-0.002,0.361,0.926,-0.122,2261881
-0.002,0.361,0.926,-0.061,2261885
-0.003,0.361,0.926,-0.305,2261889
-0.003,0.361,0.926,-0.366,2261893
-0.004,0.361,0.926,-0.122,2261897
-0.004,0.361,0.926,-0.122,2261901
-0.004,0.361,0.926,-0.122,2261905
-0.002,0.361,0.926,-0.183,2261909
-0.002,0.361,0.926,-0.183,2261913
-0.001,0.36,0.926,-0.244,2261917
-0.001,0.36,0.926,-0.244,2261921
-0.001,0.36,0.926,-0.244,2261925
0.0,0.36,0.928,-0.183,2261929
0.0,0.36,0.928,-0.122,2261933
-0.001,0.358,0.928,-0.305,2261937
-0.001,0.358,0.928,-0.305,2261941
-0.001,0.358,0.928,-0.305,2261945
-0.001,0.359,0.929,-0.122,2261949
-0.001,0.359,0.929,-0.183,2261953
0.001,0.36,0.927,-0.183,2261957
0.001,0.36,0.927,-0.183,2261960
0.001,0.36,0.927,-0.183,2261964
0.0,0.361,0.927,-0.244,2261968
0.0,0.361,0.927,-0.122,2261972
0.0,0.36,0.93,-0.183,2261976
0.0,0.36,0.93,-0.183,2261980
0.0,0.36,0.93,-0.183,2261984
-0.001,0.359,0.928,-0.305,2261988
-0.001,0.359,0.928,-0.122,2261992
0.0,0.359,0.926,-0.183,2261996
0.0,0.359,0.926,-0.183,2262000
0.0,0.359,0.926,-0.305,2262004
0.0,0.36,0.926,-0.183,2262008
0.0,0.36,0.926,-0.183,2262012
0.0,0.36,0.926,-0.183,2262016
-0.001,0.361,0.926,-0.122,2262020
-0.001,0.361,0.926,-0.183,2262024
-0.001,0.36,0.928,-0.183,2262028
-0.001,0.36,0.928,-0.305,2262032
-0.001,0.36,0.928,-0.305,2262036
-0.001,0.36,0.927,-0.366,2262040
-0.001,0.36,0.927,-0.122,2262044
-0.0,0.363,0.927,-0.244,2262048
-0.0,0.363,0.927,-0.366,2262052
-0.0,0.363,0.927,-0.366,2262056
-0.001,0.361,0.927,-0.366,2262060
-0.001,0.361,0.927,-0.183,2262064
-0.003,0.362,0.926,-0.183,2262068
-0.003,0.362,0.926,-0.183,2262072
-0.002,0.361,0.927,-0.122,2262076
-0.002,0.361,0.927,-0.122,2262080
-0.002,0.361,0.927,-0.122,2262084
-0.004,0.362,0.925,-0.122,2262087
-0.004,0.362,0.925,-0.183,2262091
-0.001,0.361,0.926,-0.183,2262095
