Acc_X,Acc_Y,Acc_Z,Rot_Z,Millis
-0.005,0.052,0.998,-0.366,2082192
-0.004,0.053,0.994,-0.183,2082196
-0.004,0.053,0.994,-0.183,2082200
-0.004,0.053,0.994,-0.183,2082204
-0.004,0.051,1.002,-0.244,2082208
-0.004,0.051,1.002,-0.061,2082212
-0.002,0.051,1.004,-0.122,2082216
-0.002,0.051,1.004,-0.122,2082220
-0.002,0.051,1.004,-0.244,2082224
-0.002,0.052,1.0,-0.183,2082228
-0.002,0.052,1.0,-0.122,2082232
-0.003,0.051,0.999,-0.183,2082236
-0.003,0.051,0.999,-0.183,2082240
-0.003,0.051,0.999,-0.244,2082244
-0.002,0.049,1.013,-0.244,2082248
-0.002,0.049,1.013,-0.183,2082252
-0.002,0.049,0.997,-0.183,2082256
-0.002,0.049,0.997,-0.183,2082260
-0.002,0.049,0.997,-0.244,2082264
-0.003,0.05,0.995,-0.183,2082268
-0.003,0.05,0.995,-0.244,2082272
-0.002,0.047,1.028,-0.244,2082276
-0.002,0.047,1.028,-0.244,2082280
-0.002,0.047,1.028,-0.244,2082284
-0.005,0.045,1.021,-0.183,2082288
-0.005,0.045,1.021,-0.183,2082292
-0.009,0.04,0.983,-0.061,2082296
-0.009,0.04,0.983,-0.061,2082300
-0.009,0.04,0.983,-0.061,2082304
-0.01,0.042,0.961,-0.061,2082308
-0.01,0.042,0.961,0.183,2082312
-0.009,0.049,0.998,0.122,2082316
-0.009,0.049,0.998,0.122,2082319
-0.009,0.049,0.998,0.183,2082323
-0.009,0.059,1.015,0.183,2082327
-0.009,0.059,1.015,0.244,2082331
-0.008,0.07,0.989,0.122,2082335
-0.008,0.07,0.989,0.122,2082339
-0.008,0.07,0.989,0.061,2082343
-0.006,0.078,0.985,0.122,2082347
-0.006,0.078,0.985,0.0,2082351
-0.007,0.078,0.995,-0.244,2082355
-0.007,0.078,0.995,-0.244,2082359
-0.007,0.078,0.995,-0.244,2082363
-0.006,0.078,0.992,-0.122,2082367
-0.006,0.078,0.992,-0.427,2082371
-0.005,0.078,0.992,-0.366,2082375
-0.005,0.078,0.992,-0.366,2082379
-0.005,0.078,0.992,-0.366,2082383
-0.006,0.072,1.0,-0.305,2082387
-0.006,0.072,1.0,-0.427,2082391
-0.007,0.066,0.995,-0.366,2082395
-0.007,0.066,0.995,-0.366,2082399
-0.007,0.066,0.995,-0.305,2082403
-0.011,0.061,0.989,-0.305,2082407
-0.011,0.061,0.989,-0.244,2082411
-0.013,0.057,0.998,-0.305,2082415
-0.013,0.057,0.998,-0.305,2082419
-0.013,0.057,0.998,-0.305,2082423
-0.012,0.052,0.997,-0.244,2082427
-0.012,0.052,0.997,-0.183,2082431
-0.01,0.049,1.0,-0.244,2082435
-0.01,0.049,1.0,-0.244,2082438
-0.01,0.049,1.0,-0.183,2082442
-0.01,0.047,0.997,-0.183,2082446
-0.01,0.047,0.997,-0.305,2082450
-0.006,0.047,1.003,-0.305,2082454
-0.006,0.047,1.003,-0.305,2082458
-0.006,0.047,1.003,-0.183,2082462
